,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,18400,consent.html,external-html,0,18664,0.0-0.0,f4f9parvr9c6xy18clzq,female,battle,,,,,,
1,2814,,image-button-response,1,21495,0.0-1.0,f4f9parvr9c6xy18clzq,female,battle,check-1.png,1.0,check1,,,
2,3574,,image-button-response,2,25078,0.0-2.0,f4f9parvr9c6xy18clzq,female,battle,check-2.png,2.0,check2,,,
3,39452,,instructions,3,64536,0.0-3.0,f4f9parvr9c6xy18clzq,female,battle,,,,"[{""page_index"":0,""viewing_time"":16521},{""page_index"":1,""viewing_time"":16121},{""page_index"":2,""viewing_time"":5488},{""page_index"":3,""viewing_time"":1321}]",,
4,58571,,html-slider-response,4,123129,0.0-4.0,f4f9parvr9c6xy18clzq,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>",,trial,,35.0,
5,91181,,survey-text,5,214320,0.0-5.0,f4f9parvr9c6xy18clzq,female,battle,,,description,,,"{""Q0"":""Jennifer is about to enter a really tough stage in her life in which she will battle stage II Lymphoma. This requires chemotherapy along with some other treatments that can be energy-draining and painful. Jennifer needs all the help you can give. Anything is appreciated. ""}"
6,10477,,survey-likert,6,224809,0.0-6.0-0.0,f4f9parvr9c6xy18clzq,female,battle,,,sympathy,,,"{""Q0"":5}"
7,3998,,survey-likert,7,228820,0.0-6.0-1.0,f4f9parvr9c6xy18clzq,female,battle,,,urgent,,,"{""Q0"":6}"
8,5805,,survey-text,8,234645,0.0-7.0,f4f9parvr9c6xy18clzq,female,battle,,,past-donations,,,"{""Q0"":""1""}"
9,2769,,survey-multi-choice,9,237440,0.0-8.0-0.0,f4f9parvr9c6xy18clzq,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,13401,,survey-multi-choice,10,250856,0.0-8.0-1.0,f4f9parvr9c6xy18clzq,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,17266,,survey-multi-choice,11,268162,0.0-9.0,f4f9parvr9c6xy18clzq,female,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,4470,,survey-text,12,272645,0.0-10.0,f4f9parvr9c6xy18clzq,female,battle,,,age,,,"{""Q0"":""32""}"
13,35850,,survey-text,13,308504,0.0-11.0,f4f9parvr9c6xy18clzq,female,battle,,,purpose,,,"{""Q0"":""I believe you were testing for sympathy originating from familiarity. ""}"
14,5522,,survey-text,14,314030,0.0-12.0,f4f9parvr9c6xy18clzq,female,battle,,,feedback,,,"{""Q0"":""None""}"
15,31262,debrief.html,external-html,15,345493,0.0-13.0,f4f9parvr9c6xy18clzq,female,battle,,,,,,
