,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,9190,consent.html,external-html,0,9314,0.0-0.0,dwqplad7o8eo8nlhncyw,female,battle,,,,,,
1,1464,,image-button-response,1,10782,0.0-1.0,dwqplad7o8eo8nlhncyw,female,battle,check-1.png,1.0,check1,,,
2,2702,,image-button-response,2,13486,0.0-2.0,dwqplad7o8eo8nlhncyw,female,battle,check-2.png,2.0,check2,,,
3,15254,,instructions,3,28741,0.0-3.0,dwqplad7o8eo8nlhncyw,female,battle,,,,"[{""page_index"":0,""viewing_time"":1831},{""page_index"":1,""viewing_time"":6959},{""page_index"":2,""viewing_time"":5496},{""page_index"":3,""viewing_time"":968}]",,
4,7164,,html-slider-response,4,35909,0.0-4.0,dwqplad7o8eo8nlhncyw,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>",,trial,,5.0,
5,66358,,survey-text,5,102269,0.0-5.0,dwqplad7o8eo8nlhncyw,female,battle,,,description,,,"{""Q0"":""Jennifer has cancer and needs money to pay for her treatment, namely chemotherapy. ""}"
6,2881,,survey-likert,6,105154,0.0-6.0-0.0,dwqplad7o8eo8nlhncyw,female,battle,,,sympathy,,,"{""Q0"":6}"
7,2104,,survey-likert,7,107270,0.0-6.0-1.0,dwqplad7o8eo8nlhncyw,female,battle,,,urgent,,,"{""Q0"":6}"
8,2675,,survey-text,8,109957,0.0-7.0,dwqplad7o8eo8nlhncyw,female,battle,,,past-donations,,,"{""Q0"":""1""}"
9,1693,,survey-multi-choice,9,111654,0.0-8.0-0.0,dwqplad7o8eo8nlhncyw,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,1811,,survey-multi-choice,10,113478,0.0-8.0-1.0,dwqplad7o8eo8nlhncyw,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,9079,,survey-multi-choice,11,122574,0.0-9.0,dwqplad7o8eo8nlhncyw,female,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$50,000 through $74,999"",""Q3"":""No""}"
12,3082,,survey-text,12,125668,0.0-10.0,dwqplad7o8eo8nlhncyw,female,battle,,,age,,,"{""Q0"":""34""}"
13,2406,,survey-text,13,128075,0.0-11.0,dwqplad7o8eo8nlhncyw,female,battle,,,purpose,,,"{""Q0"":""""}"
14,953,,survey-text,14,129029,0.0-12.0,dwqplad7o8eo8nlhncyw,female,battle,,,feedback,,,"{""Q0"":""""}"
15,3771,debrief.html,external-html,15,132999,0.0-13.0,dwqplad7o8eo8nlhncyw,female,battle,,,,,,
