"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4009","consent.html","external-html","0","4156","0.0-0.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","",""
"25333","","instructions","1","29490","0.0-1.0","6l7yd7lvbjdwplpbwxj6","female","literal","[{""page_index"":0,""viewing_time"":5172},{""page_index"":1,""viewing_time"":15560},{""page_index"":2,""viewing_time"":3128},{""page_index"":3,""viewing_time"":1472}]","","","",""
"61533","","html-slider-response","2","91024","0.0-2.0","6l7yd7lvbjdwplpbwxj6","female","literal","","4","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"9066","","survey-likert","3","100091","0.0-3.0-0.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","peace","{""Q0"":5}"
"4894","","survey-likert","4","104988","0.0-3.0-1.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","urgent","{""Q0"":5}"
"8325","","survey-likert","5","113316","0.0-3.0-2.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","guilty","{""Q0"":0}"
"3246","","survey-likert","6","116565","0.0-3.0-3.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","sympathy","{""Q0"":6}"
"3102","","survey-multi-choice","7","119670","0.0-4.0-0.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2669","","survey-multi-choice","8","122342","0.0-4.0-1.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","self-cancer","{""Q0"":""No""}"
"7515","","survey-multi-choice","9","129863","0.0-5.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3941","","survey-text","10","133806","0.0-6.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","age","{""Q0"":""55""}"
"13762","","survey-text","11","147569","0.0-7.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","purpose","{""Q0"":""I'm not sure. ""}"
"76567","","survey-text","12","224137","0.0-8.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","feedback","{""Q0"":""My Mom died last month from CLL (chronic lymphcytic leukemia) after having been diagnosed 6 years ago and she'd been through several chemo and targeted therapies. It turned aggressive on her in the last year. ""}"
"4907","debrief.html","external-html","13","229258","0.0-9.0","6l7yd7lvbjdwplpbwxj6","female","literal","","","","",""
