"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"37760","consent.html","external-html","0","37865","0.0-0.0","c1z0ld5koujmwk61aaqe","female","literal","","","","","",""
"2270","","image-button-response","1","40149","0.0-1.0","c1z0ld5koujmwk61aaqe","female","literal","check-1.png","1","check1","","",""
"3781","","image-button-response","2","43936","0.0-2.0","c1z0ld5koujmwk61aaqe","female","literal","check-2.png","2","check2","","",""
"50383","","instructions","3","94322","0.0-3.0","c1z0ld5koujmwk61aaqe","female","literal","","","","[{""page_index"":0,""viewing_time"":10574},{""page_index"":1,""viewing_time"":28877},{""page_index"":2,""viewing_time"":9414},{""page_index"":3,""viewing_time"":1516}]","",""
"134727","","html-slider-response","4","229057","0.0-4.0","c1z0ld5koujmwk61aaqe","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fl.png"" class=""main-trial""/>","","trial","","50",""
"125767","","survey-text","5","354832","0.0-5.0","c1z0ld5koujmwk61aaqe","female","literal","","","description","","","{""Q0"":""Jennifer has stage II Lymphoma and will need treatment for 3-4 months every 21 days. She recently started her first round of chemo shortly after having surgery. ""}"
"16366","","survey-likert","6","371210","0.0-6.0-0.0","c1z0ld5koujmwk61aaqe","female","literal","","","sympathy","","","{""Q0"":4}"
"5525","","survey-likert","7","376809","0.0-6.0-1.0","c1z0ld5koujmwk61aaqe","female","literal","","","urgent","","","{""Q0"":5}"
"4788","","survey-text","8","381675","0.0-7.0","c1z0ld5koujmwk61aaqe","female","literal","","","past-donations","","","{""Q0"":""0""}"
"4238","","survey-multi-choice","9","385925","0.0-8.0-0.0","c1z0ld5koujmwk61aaqe","female","literal","","","ff-cancer","","","{""Q0"":""No""}"
"2725","","survey-multi-choice","10","388705","0.0-8.0-1.0","c1z0ld5koujmwk61aaqe","female","literal","","","self-cancer","","","{""Q0"":""No""}"
"12798","","survey-multi-choice","11","401583","0.0-9.0","c1z0ld5koujmwk61aaqe","female","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""Prefer not to say"",""Q3"":""Yes""}"
"4611","","survey-text","12","406259","0.0-10.0","c1z0ld5koujmwk61aaqe","female","literal","","","age","","","{""Q0"":""37""}"
"11496","","survey-text","13","417759","0.0-11.0","c1z0ld5koujmwk61aaqe","female","literal","","","purpose","","","{""Q0"":""""}"
"2118","","survey-text","14","419883","0.0-12.0","c1z0ld5koujmwk61aaqe","female","literal","","","feedback","","","{""Q0"":""""}"
"26727","debrief.html","external-html","15","446991","0.0-13.0","c1z0ld5koujmwk61aaqe","female","literal","","","","","",""
