"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","3018Q3ZVOIQDF2P8G14QTCC2C29ART","A25RUAJ0JRJ610","Submitted","Thu May 21 10:48:12 PDT 2020","Thu May 21 10:51:55 PDT 2020","Sat May 23 10:51:55 PDT 2020","","","","223","0% (0/0)","0% (0/0)","0% (0/0)","j5ov7qmzv6ymoltpw00t"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","3018Q3ZVOIQDF2P8G14QTCC2C2SARC","A3DKLZQ9T353MH","Submitted","Thu May 21 07:32:13 PDT 2020","Thu May 21 07:56:29 PDT 2020","Sat May 23 07:56:29 PDT 2020","","","","1456","0% (0/0)","0% (0/0)","0% (0/0)","t3gv0jma9xaaoodjpv5m"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","304SM51WA34UZRUD144REX14GMUSBB","A3E58A3JQ7OAPD","Submitted","Thu May 21 07:15:32 PDT 2020","Thu May 21 07:17:52 PDT 2020","Sat May 23 07:17:52 PDT 2020","","","","140","0% (0/0)","0% (0/0)","0% (0/0)","xvs17xwa0l4cmv511hug"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","30MVJZJNHMDICVWQGQHHVQFRW3OJ9M","A1U7FKR24KBN69","Submitted","Thu May 21 09:10:26 PDT 2020","Thu May 21 09:14:56 PDT 2020","Sat May 23 09:14:56 PDT 2020","","","","270","0% (0/0)","0% (0/0)","0% (0/0)","vx509x3sbggnb970p26c"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","31EUONYN2V3UAD0QZ4EIV4LAMP7VON","A2BGRGVU9HG0C6","Submitted","Thu May 21 07:11:30 PDT 2020","Thu May 21 07:17:49 PDT 2020","Sat May 23 07:17:49 PDT 2020","","","","379","0% (0/0)","0% (0/0)","0% (0/0)","5cdf1g7aqreppbd3ad4n"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","31N2WW6R9RQGSRLEGRPMPFKD34N3FC","A3MG9U0TT7WGYR","Submitted","Thu May 21 07:08:37 PDT 2020","Thu May 21 07:13:17 PDT 2020","Sat May 23 07:13:17 PDT 2020","","","","280","0% (0/0)","0% (0/0)","0% (0/0)","y32vjq71ypork2jrul7j"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","31Q0U3WYDPF73VSTB4DRDUSZ7W417S","AE015UO038LEC","Submitted","Thu May 21 09:50:22 PDT 2020","Thu May 21 10:22:22 PDT 2020","Sat May 23 10:22:22 PDT 2020","","","","1920","0% (0/0)","0% (0/0)","0% (0/0)","rbd75zlgn79s6y77h401"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","31Z0PCVWUKF8CF42DNX1J0BUZFR7T3","A2VH3BJ356DWGX","Submitted","Thu May 21 09:06:59 PDT 2020","Thu May 21 09:12:19 PDT 2020","Sat May 23 09:12:19 PDT 2020","","","","320","0% (0/0)","0% (0/0)","0% (0/0)","ybweme4tu68up5b6f1gc"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","320DUZ38G7MXR5JYUWNRN71E0GBGJ2","AZ3AYM91GGJW0","Submitted","Thu May 21 07:37:17 PDT 2020","Thu May 21 07:44:19 PDT 2020","Sat May 23 07:44:19 PDT 2020","","","","422","0% (0/0)","0% (0/0)","0% (0/0)","h95gowkz81pwwmtgynqe"
"30OITAWPBQ3KZ5362O9VVT3UG2LH9U","32KI9HN0SH8Q5EEER27HJI3DITGU1K","Reading a passage and responding to questions","You will read a short passage about a person, then answer questions related to the passage.","sentences, decisions, language","$0.40","Thu May 21 07:06:19 PDT 2020","352","BatchId:4047292;OriginalHitTemplateId:920937340;","7200","172800","Thu May 21 11:06:19 PDT 2020","","","324G5B4FB387W67BFL9RZP9P24L70I","A2SNIQ9FD2T58Z","Submitted","Thu May 21 07:15:23 PDT 2020","Thu May 21 07:21:01 PDT 2020","Sat May 23 07:21:01 PDT 2020","","","","338","0% (0/0)","0% (0/0)","0% (0/0)","br6k6v0t1nnylckdp92c"
