"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"13404","consent.html","external-html","0","13583","0.0-0.0","tbujozoqotxfxahufcks","female","battle","","","","","",""
"5030","","image-button-response","1","18623","0.0-1.0","tbujozoqotxfxahufcks","female","battle","check-1.png","1","check1","","",""
"4018","","image-button-response","2","22646","0.0-2.0","tbujozoqotxfxahufcks","female","battle","check-2.png","2","check2","","",""
"53433","","instructions","3","76082","0.0-3.0","tbujozoqotxfxahufcks","female","battle","","","","[{""page_index"":0,""viewing_time"":10284},{""page_index"":1,""viewing_time"":27754},{""page_index"":2,""viewing_time"":12816},{""page_index"":3,""viewing_time"":2577}]","",""
"94866","","html-slider-response","4","170955","0.0-4.0","tbujozoqotxfxahufcks","female","battle","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>","","trial","","50",""
"80044","","survey-text","5","251004","0.0-5.0","tbujozoqotxfxahufcks","female","battle","","","description","","","{""Q0"":""Jennifer is dealing with Lymphoma which came about from thyroid surgery.  She is doing her best to get through all of her chemotherapy and other treatments, but there are many expenses which she needs helps with.""}"
"10189","","survey-likert","6","261199","0.0-6.0-0.0","tbujozoqotxfxahufcks","female","battle","","","sympathy","","","{""Q0"":6}"
"8577","","survey-likert","7","269781","0.0-6.0-1.0","tbujozoqotxfxahufcks","female","battle","","","urgent","","","{""Q0"":5}"
"7980","","survey-text","8","277766","0.0-7.0","tbujozoqotxfxahufcks","female","battle","","","past-donations","","","{""Q0"":""15""}"
"6498","","survey-multi-choice","9","284272","0.0-8.0-0.0","tbujozoqotxfxahufcks","female","battle","","","ff-cancer","","","{""Q0"":""Yes""}"
"2863","","survey-multi-choice","10","287142","0.0-8.0-1.0","tbujozoqotxfxahufcks","female","battle","","","self-cancer","","","{""Q0"":""No""}"
"11495","","survey-multi-choice","11","298663","0.0-9.0","tbujozoqotxfxahufcks","female","battle","","","demographics","","","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4706","","survey-text","12","303374","0.0-10.0","tbujozoqotxfxahufcks","female","battle","","","age","","","{""Q0"":""56""}"
"46677","","survey-text","13","350055","0.0-11.0","tbujozoqotxfxahufcks","female","battle","","","purpose","","","{""Q0"":""I think that you were testing to see what makes some individuals want to donate and other not.""}"
"24071","","survey-text","14","374129","0.0-12.0","tbujozoqotxfxahufcks","female","battle","","","feedback","","","{""Q0"":""I found this study to be very interesting and thought provoking.  Thank you for the opportunity to participate in it.""}"
"12204","debrief.html","external-html","15","386701","0.0-13.0","tbujozoqotxfxahufcks","female","battle","","","","","",""
