"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"15282","consent.html","external-html","0","15380","0.0-0.0","9q7roeny2l5wxpnf1t04","female","journey","","","","","",""
"10740","","image-button-response","1","26123","0.0-1.0","9q7roeny2l5wxpnf1t04","female","journey","check-1.png","1","check1","","",""
"2912","","image-button-response","2","29037","0.0-2.0","9q7roeny2l5wxpnf1t04","female","journey","check-2.png","2","check2","","",""
"7809","","instructions","3","36847","0.0-3.0","9q7roeny2l5wxpnf1t04","female","journey","","","","[{""page_index"":0,""viewing_time"":1591},{""page_index"":1,""viewing_time"":4007},{""page_index"":2,""viewing_time"":1350},{""page_index"":3,""viewing_time"":861}]","",""
"15378","","html-slider-response","4","52227","0.0-4.0","9q7roeny2l5wxpnf1t04","female","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fj.png"" class=""main-trial""/>","","trial","","30",""
"23457","","survey-text","5","75686","0.0-5.0","9q7roeny2l5wxpnf1t04","female","journey","","","description","","","{""Q0"":""She has stage 2 lymphoma. Right now she is doing chemo and it's really rough. ""}"
"3205","","survey-likert","6","78893","0.0-6.0-0.0","9q7roeny2l5wxpnf1t04","female","journey","","","sympathy","","","{""Q0"":5}"
"2830","","survey-likert","7","81724","0.0-6.0-1.0","9q7roeny2l5wxpnf1t04","female","journey","","","urgent","","","{""Q0"":4}"
"3037","","survey-text","8","84762","0.0-7.0","9q7roeny2l5wxpnf1t04","female","journey","","","past-donations","","","{""Q0"":""5""}"
"1888","","survey-multi-choice","9","86652","0.0-8.0-0.0","9q7roeny2l5wxpnf1t04","female","journey","","","self-cancer","","","{""Q0"":""No""}"
"1490","","survey-multi-choice","10","88144","0.0-8.0-1.0","9q7roeny2l5wxpnf1t04","female","journey","","","ff-cancer","","","{""Q0"":""Yes""}"
"5968","","survey-multi-choice","11","94119","0.0-9.0","9q7roeny2l5wxpnf1t04","female","journey","","","demographics","","","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"1878","","survey-text","12","96000","0.0-10.0","9q7roeny2l5wxpnf1t04","female","journey","","","age","","","{""Q0"":""34""}"
"1278","","survey-text","13","97280","0.0-11.0","9q7roeny2l5wxpnf1t04","female","journey","","","purpose","","","{""Q0"":""""}"
"1038","","survey-text","14","98318","0.0-12.0","9q7roeny2l5wxpnf1t04","female","journey","","","feedback","","","{""Q0"":""""}"
"2621","debrief.html","external-html","15","101240","0.0-13.0","9q7roeny2l5wxpnf1t04","female","journey","","","","","",""
