"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"16278","consent.html","external-html","0","16318","0.0-0.0","cp5wo4cy76xoqovr91l1","male","journey","","","","",""
"36540","","instructions","1","52861","0.0-1.0","cp5wo4cy76xoqovr91l1","male","journey","[{""page_index"":0,""viewing_time"":8512},{""page_index"":1,""viewing_time"":22578},{""page_index"":2,""viewing_time"":4301},{""page_index"":3,""viewing_time"":1147}]","","","",""
"68256","","html-slider-response","2","121122","0.0-2.0","cp5wo4cy76xoqovr91l1","male","journey","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"11378","","survey-likert","3","132504","0.0-3.0-0.0","cp5wo4cy76xoqovr91l1","male","journey","","","","guilty","{""Q0"":2}"
"3067","","survey-likert","4","135575","0.0-3.0-1.0","cp5wo4cy76xoqovr91l1","male","journey","","","","peace","{""Q0"":4}"
"2827","","survey-likert","5","138405","0.0-3.0-2.0","cp5wo4cy76xoqovr91l1","male","journey","","","","urgent","{""Q0"":5}"
"3816","","survey-likert","6","142225","0.0-3.0-3.0","cp5wo4cy76xoqovr91l1","male","journey","","","","sympathy","{""Q0"":5}"
"3016","","survey-likert","7","145243","0.0-3.0-4.0","cp5wo4cy76xoqovr91l1","male","journey","","","","serious","{""Q0"":4}"
"2878","","survey-multi-choice","8","148127","0.0-4.0-0.0","cp5wo4cy76xoqovr91l1","male","journey","","","","self-cancer","{""Q0"":""Prefer not to say""}"
"3056","","survey-multi-choice","9","151189","0.0-4.0-1.0","cp5wo4cy76xoqovr91l1","male","journey","","","","ff-cancer","{""Q0"":""Prefer not to say""}"
"8637","","survey-multi-choice","10","159844","0.0-5.0","cp5wo4cy76xoqovr91l1","male","journey","","","","demographics","{""Q0"":""Prefer not to say"",""Q1"":""Prefer not to say"",""Q2"":""Prefer not to say"",""Q3"":""Prefer not to say""}"
"2482","","survey-text","11","162335","0.0-6.0","cp5wo4cy76xoqovr91l1","male","journey","","","","age","{""Q0"":""""}"
"1801","","survey-text","12","164139","0.0-7.0","cp5wo4cy76xoqovr91l1","male","journey","","","","purpose","{""Q0"":""""}"
"1029","","survey-text","13","165169","0.0-8.0","cp5wo4cy76xoqovr91l1","male","journey","","","","feedback","{""Q0"":""""}"
"12716","debrief.html","external-html","14","178366","0.0-9.0","cp5wo4cy76xoqovr91l1","male","journey","","","","",""
