,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,31831,consent.html,external-html,0,31957,0.0-0.0,q7feeztxzpbhws5ntkey,female,journey,,,,,,
1,2636,,image-button-response,1,34595,0.0-1.0,q7feeztxzpbhws5ntkey,female,journey,check-1.png,1.0,check1,,,
2,4332,,image-button-response,2,38928,0.0-2.0,q7feeztxzpbhws5ntkey,female,journey,check-2.png,2.0,check2,,,
3,34596,,instructions,3,73525,0.0-3.0,q7feeztxzpbhws5ntkey,female,journey,,,,"[{""page_index"":0,""viewing_time"":5035},{""page_index"":1,""viewing_time"":20880},{""page_index"":2,""viewing_time"":7138},{""page_index"":3,""viewing_time"":1542}]",,
4,57721,,html-slider-response,4,131247,0.0-4.0,q7feeztxzpbhws5ntkey,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,50.0,
5,60748,,survey-text,5,191998,0.0-5.0,q7feeztxzpbhws5ntkey,female,journey,,,description,,,"{""Q0"":""I would describe it as a sad but hopeful situation of a lovely women who is courageously battling a deadly disease. I would also illustrate the pain and struggle is has and is going to have going forward. ""}"
6,8810,,survey-likert,6,200809,0.0-6.0-0.0,q7feeztxzpbhws5ntkey,female,journey,,,sympathy,,,"{""Q0"":4}"
7,3330,,survey-likert,7,204140,0.0-6.0-1.0,q7feeztxzpbhws5ntkey,female,journey,,,urgent,,,"{""Q0"":5}"
8,4856,,survey-text,8,208998,0.0-7.0,q7feeztxzpbhws5ntkey,female,journey,,,past-donations,,,"{""Q0"":""4""}"
9,3439,,survey-multi-choice,9,212439,0.0-8.0-0.0,q7feeztxzpbhws5ntkey,female,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,2926,,survey-multi-choice,10,215366,0.0-8.0-1.0,q7feeztxzpbhws5ntkey,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,11030,,survey-multi-choice,11,226402,0.0-9.0,q7feeztxzpbhws5ntkey,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,3997,,survey-text,12,230400,0.0-10.0,q7feeztxzpbhws5ntkey,female,journey,,,age,,,"{""Q0"":""34""}"
13,31061,,survey-text,13,261462,0.0-11.0,q7feeztxzpbhws5ntkey,female,journey,,,purpose,,,"{""Q0"":""I think you are comparing a persons charity vs their own personal drive for money. By donating more you ultimately earn less. ""}"
14,10469,,survey-text,14,271933,0.0-12.0,q7feeztxzpbhws5ntkey,female,journey,,,feedback,,,"{""Q0"":""No additional feedback""}"
15,9275,debrief.html,external-html,15,281553,0.0-13.0,q7feeztxzpbhws5ntkey,female,journey,,,,,,
