"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"23070","consent.html","external-html","0","23189","0.0-0.0","gup680sveaab47han61u","female","literal","","","","","",""
"2602","","image-button-response","1","25793","0.0-1.0","gup680sveaab47han61u","female","literal","check-1.png","1","check1","","",""
"5076","","image-button-response","2","30871","0.0-2.0","gup680sveaab47han61u","female","literal","check-2.png","2","check2","","",""
"22881","","instructions","3","53753","0.0-3.0","gup680sveaab47han61u","female","literal","","","","[{""page_index"":0,""viewing_time"":6179},{""page_index"":1,""viewing_time"":9611},{""page_index"":2,""viewing_time"":6008},{""page_index"":3,""viewing_time"":1082}]","",""
"23713","","html-slider-response","4","77468","0.0-4.0","gup680sveaab47han61u","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fl.png"" class=""main-trial""/>","","trial","","10",""
"65807","","survey-text","5","143276","0.0-5.0","gup680sveaab47han61u","female","literal","","","description","","","{""Q0"":""Jennifer is suffering from stage II lymphoma and still needs many rounds of treatment in her future. She needs money to recover from her ongoing expenses due to suffering from this disease and the need for treatment.""}"
"4366","","survey-likert","6","147645","0.0-6.0-0.0","gup680sveaab47han61u","female","literal","","","sympathy","","","{""Q0"":6}"
"2568","","survey-likert","7","150219","0.0-6.0-1.0","gup680sveaab47han61u","female","literal","","","urgent","","","{""Q0"":4}"
"12022","","survey-text","8","162247","0.0-7.0","gup680sveaab47han61u","female","literal","","","past-donations","","","{""Q0"":""15""}"
"2535","","survey-multi-choice","9","164785","0.0-8.0-0.0","gup680sveaab47han61u","female","literal","","","ff-cancer","","","{""Q0"":""No""}"
"2207","","survey-multi-choice","10","166998","0.0-8.0-1.0","gup680sveaab47han61u","female","literal","","","self-cancer","","","{""Q0"":""No""}"
"9811","","survey-multi-choice","11","176817","0.0-9.0","gup680sveaab47han61u","female","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3750","","survey-text","12","180572","0.0-10.0","gup680sveaab47han61u","female","literal","","","age","","","{""Q0"":""36""}"
"11212","","survey-text","13","191785","0.0-11.0","gup680sveaab47han61u","female","literal","","","purpose","","","{""Q0"":""Not sure. How much people are willing to donate to a cause. ""}"
"1651","","survey-text","14","193437","0.0-12.0","gup680sveaab47han61u","female","literal","","","feedback","","","{""Q0"":""""}"
"27036","debrief.html","external-html","15","220717","0.0-13.0","gup680sveaab47han61u","female","literal","","","","","",""
