,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,64385,consent.html,external-html,0,65382,0.0-0.0,0gwslkbmos5qhsjpy0rr,female,literal,,,,,,
1,5757,,image-button-response,1,71155,0.0-1.0,0gwslkbmos5qhsjpy0rr,female,literal,check-1.png,1.0,check1,,,
2,7371,,image-button-response,2,78533,0.0-2.0,0gwslkbmos5qhsjpy0rr,female,literal,check-2.png,2.0,check2,,,
3,102303,,instructions,3,180839,0.0-3.0,0gwslkbmos5qhsjpy0rr,female,literal,,,,"[{""page_index"":0,""viewing_time"":22659},{""page_index"":1,""viewing_time"":52639},{""page_index"":2,""viewing_time"":23774},{""page_index"":3,""viewing_time"":3228}]",,
4,372724,,html-slider-response,4,553573,0.0-4.0,0gwslkbmos5qhsjpy0rr,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,17.0,
5,209339,,survey-text,5,762919,0.0-5.0,0gwslkbmos5qhsjpy0rr,female,literal,,,description,,,"{""Q0"":""1. Her health condition is actually so pathetic.She need fund assistance to cater for that.\n\n2. She is diagnosed with a dangerous disease that require series of treatments.""}"
6,12057,,survey-likert,6,774984,0.0-6.0-0.0,0gwslkbmos5qhsjpy0rr,female,literal,,,urgent,,,"{""Q0"":5}"
7,8357,,survey-likert,7,783349,0.0-6.0-1.0,0gwslkbmos5qhsjpy0rr,female,literal,,,sympathy,,,"{""Q0"":4}"
8,11692,,survey-text,8,795047,0.0-7.0,0gwslkbmos5qhsjpy0rr,female,literal,,,past-donations,,,"{""Q0"":""5""}"
9,6248,,survey-multi-choice,9,801306,0.0-8.0-0.0,0gwslkbmos5qhsjpy0rr,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,8490,,survey-multi-choice,10,809808,0.0-8.0-1.0,0gwslkbmos5qhsjpy0rr,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,22351,,survey-multi-choice,11,832211,0.0-9.0,0gwslkbmos5qhsjpy0rr,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,7760,,survey-text,12,839978,0.0-10.0,0gwslkbmos5qhsjpy0rr,female,literal,,,age,,,"{""Q0"":""27""}"
13,77573,,survey-text,13,917555,0.0-11.0,0gwslkbmos5qhsjpy0rr,female,literal,,,purpose,,,"{""Q0"":""Readiness/Willingness in donating towards a charity. ""}"
14,7088,,survey-text,14,924647,0.0-12.0,0gwslkbmos5qhsjpy0rr,female,literal,,,feedback,,,"{""Q0"":""""}"
15,122628,debrief.html,external-html,15,1056182,0.0-13.0,0gwslkbmos5qhsjpy0rr,female,literal,,,,,,
